timestep,1 veh – route0,1 veh – route1,1 veh – route2,10 veh – route0,10 veh – route1,10 veh – route2,20 veh – route0,20 veh – route1,20 veh – route2,50 veh – route0,50 veh – route1,50 veh – route2,70 veh – route0,70 veh – route1,70 veh – route2,80 veh – route0,80 veh – route1,80 veh – route2,100 veh – route0,100 veh – route1,100 veh – route2,150 veh – route0,150 veh – route1,150 veh – route2,180 veh – route0,180 veh – route1,180 veh – route2,200 veh – route0,200 veh – route1,200 veh – route2,220 veh – route0,220 veh – route1,220 veh – route2,230 veh – route0,230 veh – route1,230 veh – route2,240 veh – route0,240 veh – route1,240 veh – route2,250 veh – route0,250 veh – route1,250 veh – route2,300 veh – route0,300 veh – route1,300 veh – route2,400 veh – route0,400 veh – route1,400 veh – route2,500 veh – route0,500 veh – route1,500 veh – route2,600 veh – route0,600 veh – route1,600 veh – route2,700 veh – route0,700 veh – route1,700 veh – route2,800 veh – route0,800 veh – route1,800 veh – route2,900 veh – route0,900 veh – route1,900 veh – route2,1000 veh – route0,1000 veh – route1,1000 veh – route2,2000 veh – route0,2000 veh – route1,2000 veh – route2,5000 veh – route0,5000 veh – route1
886,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,514.990000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,510.700000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,514.040000,501.430000,494.230000,516.250000,504.400000,493.850000,523.780000,456.220000,493.930000,517.120000,451.980000,492.960000,522.680000,449.780000,492.960000,522.680000,431.870000,,
887,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,514.990000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,510.700000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,516.250000,504.400000,493.850000,523.780000,456.220000,493.930000,517.120000,451.980000,492.960000,522.680000,449.780000,492.960000,522.680000,432.010000,,
888,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,514.990000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,510.700000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,516.250000,504.940000,493.850000,523.780000,456.490000,493.930000,517.120000,452.680000,492.960000,522.680000,449.860000,492.960000,522.680000,431.960000,,
888,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,514.990000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,510.700000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,516.250000,504.940000,493.850000,523.780000,456.490000,493.930000,517.120000,452.680000,492.960000,522.680000,449.860000,492.960000,522.680000,431.960000,,
888,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,514.990000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,510.700000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,516.250000,504.940000,493.850000,523.780000,456.490000,493.930000,517.120000,452.680000,492.960000,522.680000,449.860000,492.960000,522.680000,431.960000,,
889,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,514.990000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,510.700000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,516.250000,504.940000,493.850000,523.780000,456.490000,493.930000,517.120000,452.680000,492.960000,522.680000,450.040000,492.960000,522.680000,431.960000,,
890,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,514.990000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,510.700000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,516.250000,505.250000,493.850000,523.780000,456.780000,493.930000,517.120000,452.820000,492.960000,522.680000,450.040000,492.960000,522.680000,431.970000,,
890,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,514.990000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,510.700000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,516.250000,505.250000,493.850000,523.780000,456.780000,493.930000,517.120000,452.820000,492.960000,522.680000,450.040000,492.960000,522.680000,431.970000,,
890,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,514.990000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,510.700000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,516.250000,505.250000,493.850000,523.780000,456.780000,493.930000,517.120000,452.820000,492.960000,522.680000,450.040000,492.960000,522.680000,431.970000,,
891,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,513.940000,355.160000,487.080000,517.810000,365.550000,487.770000,509.740000,373.430000,488.050000,509.750000,379.070000,490.610000,516.650000,390.410000,490.330000,518.990000,392.350000,490.080000,513.800000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,516.250000,505.250000,493.850000,523.780000,457.230000,493.930000,517.120000,452.820000,492.960000,522.680000,450.570000,492.960000,522.680000,432.050000,,
892,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,516.850000,355.160000,487.080000,517.810000,365.550000,487.770000,513.130000,373.430000,488.050000,513.500000,379.070000,490.610000,519.480000,390.410000,490.330000,521.820000,392.350000,490.080000,513.800000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,518.980000,505.250000,493.850000,526.610000,457.230000,493.930000,517.120000,453.240000,492.960000,522.680000,450.570000,492.960000,522.680000,432.140000,,
892,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,516.850000,355.160000,487.080000,517.810000,365.550000,487.770000,513.130000,373.430000,488.050000,513.500000,379.070000,490.610000,519.480000,390.410000,490.330000,521.820000,392.350000,490.080000,513.800000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,518.980000,505.250000,493.850000,526.610000,457.230000,493.930000,517.120000,453.240000,492.960000,522.680000,450.570000,492.960000,522.680000,432.140000,,
892,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,504.320000,339.880000,483.820000,516.850000,355.160000,487.080000,517.810000,365.550000,487.770000,513.130000,373.430000,488.050000,513.500000,379.070000,490.610000,519.480000,390.410000,490.330000,521.820000,392.350000,490.080000,513.800000,403.460000,492.350000,508.800000,421.910000,494.050000,516.030000,467.510000,494.880000,523.450000,469.310000,493.320000,516.720000,501.430000,494.230000,518.980000,505.250000,493.850000,526.610000,457.230000,493.930000,517.120000,453.240000,492.960000,522.680000,450.570000,492.960000,522.680000,432.140000,,
893,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,507.290000,339.880000,483.820000,516.850000,355.160000,487.080000,517.810000,365.550000,487.770000,513.130000,373.430000,488.050000,513.500000,379.070000,490.610000,519.480000,390.410000,490.330000,521.820000,392.350000,490.080000,513.800000,403.460000,492.350000,508.800000,421.910000,494.050000,518.730000,467.510000,494.880000,523.450000,469.310000,493.320000,519.460000,501.430000,494.230000,518.980000,505.470000,493.850000,526.610000,457.580000,493.930000,517.120000,453.420000,492.960000,525.510000,450.570000,492.960000,525.510000,432.050000,,
894,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,507.290000,339.880000,483.820000,516.850000,355.160000,487.080000,517.810000,365.550000,487.770000,513.130000,373.430000,488.050000,513.500000,379.070000,490.610000,519.480000,390.410000,490.330000,521.820000,392.350000,490.080000,513.800000,403.460000,492.350000,511.790000,421.910000,494.050000,518.730000,467.510000,494.880000,526.270000,469.310000,493.320000,519.460000,501.430000,494.230000,518.980000,505.470000,493.850000,526.610000,457.580000,493.930000,519.840000,453.890000,492.960000,525.510000,451.160000,492.960000,525.510000,432.140000,,
894,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,507.290000,339.880000,483.820000,516.850000,355.160000,487.080000,517.810000,365.550000,487.770000,513.130000,373.430000,488.050000,513.500000,379.070000,490.610000,519.480000,390.410000,490.330000,521.820000,392.350000,490.080000,513.800000,403.460000,492.350000,511.790000,421.910000,494.050000,518.730000,467.510000,494.880000,526.270000,469.310000,493.320000,519.460000,501.430000,494.230000,518.980000,505.470000,493.850000,526.610000,457.580000,493.930000,519.840000,453.890000,492.960000,525.510000,451.160000,492.960000,525.510000,432.140000,,
894,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,476.810000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,507.290000,339.880000,483.820000,516.850000,355.160000,487.080000,517.810000,365.550000,487.770000,513.130000,373.430000,488.050000,513.500000,379.070000,490.610000,519.480000,390.410000,490.330000,521.820000,392.350000,490.080000,513.800000,403.460000,492.350000,511.790000,421.910000,494.050000,518.730000,467.510000,494.880000,526.270000,469.310000,493.320000,519.460000,501.430000,494.230000,518.980000,505.470000,493.850000,526.610000,457.580000,493.930000,519.840000,453.890000,492.960000,525.510000,451.160000,492.960000,525.510000,432.140000,,
895,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,464.390000,347.500000,333.700000,485.440000,428.180000,336.850000,477.870000,458.920000,337.050000,474.820000,507.290000,339.880000,492.940000,516.850000,355.160000,487.080000,517.810000,365.550000,487.770000,513.130000,373.430000,488.050000,513.500000,379.070000,499.270000,519.480000,390.410000,499.550000,521.820000,392.350000,499.280000,513.800000,403.460000,492.350000,511.790000,421.910000,494.050000,518.730000,467.510000,494.880000,526.270000,469.310000,493.320000,519.460000,501.430000,503.430000,518.980000,505.680000,493.850000,526.610000,458.000000,493.930000,519.840000,453.890000,492.960000,525.510000,451.160000,492.960000,525.510000,432.140000,,
896,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,472.440000,347.500000,333.700000,485.440000,428.180000,336.850000,486.560000,458.920000,337.050000,474.820000,507.290000,339.880000,492.940000,516.850000,355.160000,495.910000,517.810000,365.550000,496.700000,513.130000,373.430000,496.450000,513.500000,379.070000,499.270000,519.480000,390.410000,499.550000,521.820000,392.350000,499.280000,513.800000,403.460000,501.470000,511.790000,421.910000,502.870000,518.730000,467.510000,503.860000,526.270000,469.310000,502.380000,519.460000,501.430000,503.430000,518.980000,505.680000,502.510000,526.610000,458.600000,502.700000,519.840000,453.890000,501.520000,525.510000,451.310000,501.520000,525.510000,432.290000,,
896,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,472.440000,347.500000,333.700000,485.440000,428.180000,336.850000,486.560000,458.920000,337.050000,474.820000,507.290000,339.880000,492.940000,516.850000,355.160000,495.910000,517.810000,365.550000,496.700000,513.130000,373.430000,496.450000,513.500000,379.070000,499.270000,519.480000,390.410000,499.550000,521.820000,392.350000,499.280000,513.800000,403.460000,501.470000,511.790000,421.910000,502.870000,518.730000,467.510000,503.860000,526.270000,469.310000,502.380000,519.460000,501.430000,503.430000,518.980000,505.680000,502.510000,526.610000,458.600000,502.700000,519.840000,453.890000,501.520000,525.510000,451.310000,501.520000,525.510000,432.290000,,
896,130.500000,214.500000,328.500000,211.770000,222.270000,329.880000,263.160000,241.420000,330.710000,472.440000,347.500000,333.700000,485.440000,428.180000,336.850000,486.560000,458.920000,337.050000,474.820000,507.290000,339.880000,492.940000,516.850000,355.160000,495.910000,517.810000,365.550000,496.700000,513.130000,373.430000,496.450000,513.500000,379.070000,499.270000,519.480000,390.410000,499.550000,521.820000,392.350000,499.280000,513.800000,403.460000,501.470000,511.790000,421.910000,502.870000,518.730000,467.510000,503.860000,526.270000,469.310000,502.380000,519.460000,501.430000,503.430000,518.980000,505.680000,502.510000,526.610000,458.600000,502.700000,519.840000,453.890000,501.520000,525.510000,451.310000,501.520000,525.510000,432.290000,,
